uid,Licensee,DBA,License_No,Street_Address,City,ZIP,County,Category,Month,Year,Certification,source_geo,lat,long,geometry
2277,ROCKY MOUNTAIN TILLAGE LLC,,403R-00892,1200 Republic Drive,Trinidad,81082,Las Animas,MED Licensed Retail Cultivator,3,2019,,,,,
2278,ROCKY MOUNTAIN TILLAGE LLC,,403R-00893,1201 Republic Drive,Trinidad,81082,Las Animas,MED Licensed Retail Cultivator,3,2019,,,,,
2279,ROCKY MOUNTAIN TILLAGE LLC,,403R-00894,1202 Republic Drive,Trinidad,81082,Las Animas,MED Licensed Retail Cultivator,3,2019,,,,,
2280,ROCKY MOUNTAIN TILLAGE LLC,,403R-00895,1203 Republic Drive,Trinidad,81082,Las Animas,MED Licensed Retail Cultivator,3,2019,,,,,
2328,SPACE AGE HYDROPONICS LLC,,403R-01055,601 Catalpa Street,Trinidad,81082,Las Animas,MED Licensed Retail Cultivator,3,2019,,NOM,37.173729,-104.502025,POINT (-104.502025 37.173729)
2371,THE GROW FOUNDRY INC,CODA SIGNATURE,403R-00514,1105 Constitution Drive,Trinidad,81082,Las Animas,MED Licensed Retail Cultivator,3,2019,,CENSUS,37.2209,-104.48984,POINT (-104.48984 37.2209)
2388,TRINIDAD CULTIVATION SERVICES INC,,403R-00753,13002 County Road 26.2,Trinidad,81082,Las Animas,MED Licensed Retail Cultivator,3,2019,,NOM,37.183174,-104.481539,POINT (-104.481539 37.183174)
2389,TRINIDADS HIGHER CALLING U LLC,,403R-00353,1000 Independence Road,Trinidad,81082,Las Animas,MED Licensed Retail Cultivator,3,2019,,NOM,37.190964,-104.496547,POINT (-104.496547 37.190964)
2534,AHAB LLC,STRAWBERRY FIELDS,402R-00606,116 Santa Fe Trail Drive,Trinidad,81082,Las Animas,MED Licensed Retail Marijuana Store,3,2019,,CENSUS,37.166485,-104.50981,POINT (-104.50981 37.166485)
2590,CANASOL LLC,ROCKY MOUNTAIN CANNABIS,402R-00784,614 Arizona Avenue,Trinidad,81082,Las Animas,MED Licensed Retail Marijuana Store,3,2019,,NOM,37.17316659,-104.508779,POINT (-104.508779 37.17316659)
2591,CANNA COMPANY,CANNACO,402R-00371,3019 Toupal Drive,Trinidad,81082,Las Animas,MED Licensed Retail Marijuana Store,3,2019,,CENSUS,37.138306,-104.52264,POINT (-104.52264 37.138306)
2616,COLORADO CANNABIS ASSOCIATES LLC,THE SPOT,402R-00383,453 North Commercial Street,Trinidad,81082,Las Animas,MED Licensed Retail Marijuana Store,3,2019,,NOM,37.17173373,-104.5071278,POINT (-104.5071278 37.17173373)
2650,DESSIMALS INC,LUCKY MONKEY BUDS,402R-00476,137 West Cedar Street,Trinidad,81082,Las Animas,MED Licensed Retail Marijuana Store,3,2019,,NOM,37.17112922,-104.507093,POINT (-104.507093 37.17112922)
2672,E&R RETAIL LLC,THE OTHER PLACE IS GREENER,402R-00645,466 West Main Street,Trinidad,81082,Las Animas,MED Licensed Retail Marijuana Store,3,2019,,NOM,37.16711687,-104.5084143,POINT (-104.5084143 37.16711687)
2678,EMERALD CITY WELLNESS LLC,EMERALD CITY,402R-00564,520 Nevada Avenue,Trinidad,81082,Las Animas,MED Licensed Retail Marijuana Store,3,2019,,NOM,37.17207882,-104.5100684,POINT (-104.5100684 37.17207882)
2679,FARAGOSI FARMS INC,FARAGOSI FARMS,402R-00421,118 Santa Fe Trail,Trinidad,81082,Las Animas,MED Licensed Retail Marijuana Store,3,2019,,NOM,37.1661224,-104.5098853,POINT (-104.5098853 37.1661224)
2685,FREEDOM ROAD GARDEN LTD,FREEDOM ROAD,402R-00496,2600 Freedom Road,Trinidad,81082,Las Animas,MED Licensed Retail Marijuana Store,3,2019,,NOM,37.194085,-104.495679,POINT (-104.495679 37.194085)
2686,FREEDOM ROAD GARDEN MAIN LLC,FREEDOM ROAD,402R-00584,514 West Main Street,Trinidad,81082,Las Animas,MED Licensed Retail Marijuana Store,3,2019,,NOM,37.16646883,-104.5098677,POINT (-104.5098677 37.16646883)
2780,JW COLORADO LLC,TWEEDLEAF,402R-00781,123 West Cedar Street,Trinidad,81082,Las Animas,MED Licensed Retail Marijuana Store,3,2019,,CENSUS,37.171093,-104.50694,POINT (-104.50694 37.171093)
2797,LASER MANAGEMENT LLC,CANNASSEUR,402R-00689,1400 Van Buren Street,Trinidad,81082,Las Animas,MED Licensed Retail Marijuana Store,3,2019,,NOM,37.1574286,-104.5042177,POINT (-104.5042177 37.1574286)
2811,LIVWELL VI LLC,LIVWELL,402R-00352,124 Santa Fe Trail,Trinidad,81082,Las Animas,MED Licensed Retail Marijuana Store,3,2019,,NOM,37.16614922,-104.509872,POINT (-104.509872 37.16614922)
2819,M&M DISTRIBUTING LLC,,402R-00389,422 North Commercial Street,Trinidad,81082,Las Animas,MED Licensed Retail Marijuana Store,3,2019,,NOM,37.17159536,-104.5068384,POINT (-104.5068384 37.17159536)
2824,MAGNOLIA ROAD INC,MAGNOLIA ROAD CANNABIS COMPANY,402R-00569,413 North Commercial Street,Trinidad,81082,Las Animas,MED Licensed Retail Marijuana Store,3,2019,,NOM,37.1713575,-104.5069657,POINT (-104.5069657 37.1713575)
2825,MAIN STREET CANNABIS,,402R-00523,401 West Main Street,Trinidad,81082,Las Animas,MED Licensed Retail Marijuana Store,3,2019,,CENSUS,37.16736,-104.50807,POINT (-104.50807 37.16736)
2884,PC HOLDINGS INC,CANNA CITY,402R-00698,417 North Commercial Street,Trinidad,81082,Las Animas,MED Licensed Retail Marijuana Store,3,2019,,NOM,37.17139567,-104.5069807,POINT (-104.5069807 37.17139567)
2885,PEAK 6010 LLC,ELEVATE 6010,402R-00783,911 East Main Street,Trinidad,81082,Las Animas,MED Licensed Retail Marijuana Store,3,2019,,TEXAS,37.17181368,-104.4967246,POINT (-104.4967246 37.17181368)
2921,RJJ TRINIDAD LLC,NATIVE ROOTS TRINIDAD,402R-00617,3140 Santa Fe Trail,Trinidad,81082,Las Animas,MED Licensed Retail Marijuana Store,3,2019,,NOM,37.13469427,-104.5201258,POINT (-104.5201258 37.13469427)
2943,SILVER LAKE HOLDINGS LLC,ROOTED,402R-00605,110 Santa Fe Trail,Trinidad,81082,Las Animas,MED Licensed Retail Marijuana Store,3,2019,,NOM,37.16608872,-104.5099061,POINT (-104.5099061 37.16608872)
2955,SOUTHERN COLORADO THERAPEUTICS INC,HIGHLAND HEALTH,402R-00372,1505 Santa Fe Trail,Trinidad,81082,Las Animas,MED Licensed Retail Marijuana Store,3,2019,,NOM,37.157829,-104.511872,POINT (-104.511872 37.157829)
3001,THE GREEN SOLUTION LLC,,402R-00582,1423 Santa Fe Trail,Trinidad,81082,Las Animas,MED Licensed Retail Marijuana Store,3,2019,,NOM,37.158076,-104.511873,POINT (-104.511873 37.158076)
3002,THE GREEN SOLUTION LLC,,402R-00583,409 North Commercial Street,Trinidad,81082,Las Animas,MED Licensed Retail Marijuana Store,3,2019,,NOM,37.17131933,-104.5069508,POINT (-104.5069508 37.17131933)
3014,THE HERBAL GARDEN LLC,THE UNDERGROUND STATION LLC,402R-00616,439 North Commercial Street,Trinidad,81082,Las Animas,MED Licensed Retail Marijuana Store,3,2019,,NOM,37.17160324,-104.5070683,POINT (-104.5070683 37.17160324)
3024,TRI CANNA LLC,,402R-00570,411 North Commercial Street,Trinidad,81082,Las Animas,MED Licensed Retail Marijuana Store,3,2019,,NOM,37.17133842,-104.5069583,POINT (-104.5069583 37.17133842)
3028,TRINIDADS HIGHER CALLING U LLC,,402R-00271,1000 Independence Road,Trinidad,81082,Las Animas,MED Licensed Retail Marijuana Store,3,2019,,NOM,37.190964,-104.496547,POINT (-104.496547 37.190964)
310,MONTE FIORE LLC,,402-01284,10232 Interstate 25,Walsenburg,81089,Huerfano,MED Licensed Center,3,2019,,,,,
886,MONTE FIORE LLC,,403-01915,3100 County Road 616 Units B-C,Walsenburg,81089,Huerfano,MED Licensed Cultivator,3,2019,,,,,
887,MONTE FIORE LLC,,403-01921,3100 County Road 616 Units A-C,Walsenburg,81089,Huerfano,MED Licensed Cultivator,3,2019,,,,,
1286,MONTE FIORE LLC,,404-00623,3100 County Road 616 Unit B,Walsenburg,81089,Huerfano,MED Licensed Infused Product Manufacturer,3,2019,,,,,
1618,MONTE FIORE LLC,,404R-00394,3100 County Road 616 Unit B,Walsenburg,81089,Huerfano,MED Licensed Retail Marijuana Product Manufacturer,3,2019,,,,,
1676,SP PRODUCTION LLC,,404R-00408,500 Parsons Road # A,Walsenburg,81089,Huerfano,MED Licensed Retail Marijuana Product Manufacturer,3,2019,,,,,
1749,ACME GROWERS LLC,,403R-00859,600 Greenhorn Mountain Circle,Walsenburg,81089,Huerfano,MED Licensed Retail Cultivator,3,2019,,,,,
1758,ALL PRO FARMS LLC,,403R-00783,1500 US Highway 85/87,Walsenburg,81089,Huerfano,MED Licensed Retail Cultivator,3,2019,,TEXAS,37.63640608,-104.7894305,POINT (-104.7894305 37.63640608)
1820,BUD HUT INC,BUD HUT INC,403R-00553,"973 U.S. Highway 85 87, Suite 100",Walsenburg,81089,Huerfano,MED Licensed Retail Cultivator,3,2019,,,,,
1837,CATEGORY ONE BOTANICALS LLC,,403R-00716,"2340 Bennett Road, Colorado Buffalo Ranch, Lot 61",Walsenburg,81089,Huerfano,MED Licensed Retail Cultivator,3,2019,,,,,
1850,CLAVIS AUREA LLC,THE GOLDEN KEY,403R-00925,23054 State Highway 160 Site 4,Walsenburg,81089,Huerfano,MED Licensed Retail Cultivator,3,2019,,,,,
1941,ELEVATED ELEMENTS LLC,,403R-00761,"23054 State Highway 160, Site #5",Walsenburg,81089,Huerfano,MED Licensed Retail Cultivator,3,2019,,,,,
2087,JES INC,,403R-01082,100 State Highway 69,Walsenburg,81089,Huerfano,MED Licensed Retail Cultivator,3,2019,,,,,
2169,MILE HIGH ROSE LLC,,403R-00749,180 County Road 599,Walsenburg,81089,Huerfano,MED Licensed Retail Cultivator,3,2019,,,,,
2177,MONTE FIORE LLC,,403R-00771,3100 County Road 616  Units A-B,Walsenburg,81089,Huerfano,MED Licensed Retail Cultivator,3,2019,,,,,
2178,MONTE FIORE LLC,,403R-01062,3100 County Road 616 Units B-C,Walsenburg,81089,Huerfano,MED Licensed Retail Cultivator,3,2019,,,,,
2230,PHARM AIDE PHARMS LLC,PHARM AIDE PHARMS,403R-00914,480 Turkey Ridge Road East,Walsenburg,81089,Huerfano,MED Licensed Retail Cultivator,3,2019,,,,,
2250,PURPLE CARE LLC,,403R-01054,2000 County Road 524,Walsenburg,81089,Huerfano,MED Licensed Retail Cultivator,3,2019,,,,,
2326,SP II LLC,,403R-01108,420 Parsons Road # A,Walsenburg,81089,Huerfano,MED Licensed Retail Cultivator,3,2019,,,,,
2327,SP III LLC,,403R-01107,420 Parsons Road # B,Walsenburg,81089,Huerfano,MED Licensed Retail Cultivator,3,2019,,,,,
2329,SPANISH PEAKS GROWTH ALLIANCE LLC,,403R-00937,500 Parsons Road,Walsenburg,81089,Huerfano,MED Licensed Retail Cultivator,3,2019,,,,,
2330,SPANISH PEAKS HOLDINGS,SPANISH PEAKS BOTANICALS,403R-01041,1351 Highway 85/87,Walsenburg,81089,Huerfano,MED Licensed Retail Cultivator,3,2019,,,,,
2395,TWIN PEAKS JOINT VENTURE LLC,,403R-00622,23054 State Highway 160 Suite #1,Walsenburg,81089,Huerfano,MED Licensed Retail Cultivator,3,2019,,,,,
2415,WALGRO LLC,,403R-00728,301 B Ray Sandoval Road,Walsenburg,81089,Huerfano,MED Licensed Retail Cultivator,3,2019,,NOM,37.62569451,-104.7574649,POINT (-104.7574649 37.62569451)
2440,ZAPOTK CORPORATION LTD,,403R-00901,778 County Road 230,Walsenburg,81089,Huerfano,MED Licensed Retail Cultivator,3,2019,,CENSUS,37.631596,-104.74982,POINT (-104.74982 37.631596)
2583,BUD HUT INC,BUD HUT INC,402R-00463,"973 U.S. Highway 85 87, Suite 100",Walsenburg,81089,Huerfano,MED Licensed Retail Marijuana Store,3,2019,,,,,
2599,CCW HOLDINGS INC,CANNA CITY,402R-00782,102 US Highway 10 Unit A,Walsenburg,81089,Huerfano,MED Licensed Retail Marijuana Store,3,2019,,,,,
2852,MONTE FIORE LLC,,402R-00739,10232 Interstate 25,Walsenburg,81089,Huerfano,MED Licensed Retail Marijuana Store,3,2019,,,,,
2958,SP DISTRIBUTION LLC,,402R-00778,420 Parsons Road,Walsenburg,81089,Huerfano,MED Licensed Retail Marijuana Store,3,2019,,,,,
3046,WAHATOYA FARMS LLC,MEDUSACO,402R-00760,25462 US Highway 160,Walsenburg,81089,Huerfano,MED Licensed Retail Marijuana Store,3,2019,,,,,
29,ACADEMY OF THE HEALING ARTS LLC,HIGH VALLEY HEALING ALAMOSA,402-00869,0711 West Highway 160 Suite B,Alamosa,81101,Alamosa,MED Licensed Center,3,2019,,TEXAS,37.4671991,-105.8673138,POINT (-105.8673138 37.4671991)
171,GARCIA & MAESTAS INC,LA CASA CANNABIS II,402-00848,5986 Budweiser Way,Alamosa,81101,Alamosa,MED Licensed Center,3,2019,,,,,
1743,7890 LLC,CANNABLISS GARDENS,403R-00776,115 Rio Vista Avenue,Antonito,81120,Conejos,MED Licensed Retail Cultivator,3,2019,,,,,
1874,CONEJOS FARM LLC,,403R-00704,402 Main Street,Antonito,81120,Conejos,MED Licensed Retail Cultivator,3,2019,,NOM,37.0744883,-106.0086794,POINT (-106.0086794 37.0744883)
2220,PALACE BUDS LLC,,403R-00996,429 Main Street,Antonito,81120,Conejos,MED Licensed Retail Cultivator,3,2019,,NOM,37.07534529,-106.008881,POINT (-106.008881 37.07534529)
2521,420 GREEN GENIE INC,,402R-00471,106 East 4th Avenue,Antonito,81120,Conejos,MED Licensed Retail Marijuana Store,3,2019,,NOM,37.07493163,-106.0082061,POINT (-106.0082061 37.07493163)
2530,ACADEMY OF THE HEALING ARTS LLC,HIGH VALLEY ANTONITO RETAIL CANNABIS,402R-00482,315 Main Street,Antonito,81120,Conejos,MED Licensed Retail Marijuana Store,3,2019,,NOM,37.07450823,-106.0088852,POINT (-106.0088852 37.07450823)
2726,GREEN WORLD EXPRESS INC,,402R-00547,5320 US Highway 285,Antonito,81120,Conejos,MED Licensed Retail Marijuana Store,3,2019,,,,,
1030,SOUTHERN COLORADO CANNABIS CLUB LLC,,403-01746,503 6th Street,Blanca,81123,Costilla,MED Licensed Cultivator,3,2019,,NOM,37.435563,-105.5050789,POINT (-105.5050789 37.435563)
2322,SOUTHERN COLORADO CANNABIS CLUB LLC,,403R-00636,503 6th Street,Blanca,81123,Costilla,MED Licensed Retail Cultivator,3,2019,,NOM,37.435563,-105.5050789,POINT (-105.5050789 37.435563)
482,1-11 LLC,1:11,403-01840,54414 County Road F,Center,81125,Saguache,MED Licensed Cultivator,3,2019,,NOM,37.820968,-106.0112889,POINT (-106.0112889 37.820968)
1341,STRYKER INDUSTRY LLC,PARAGON,404-00588,12011 County Road 45,Center,81125,Saguache,MED Licensed Infused Product Manufacturer,3,2019,,,,,
1441,1-11 LLC,1:11,404R-00138,54414 County Road F,Center,81125,Saguache,MED Licensed Retail Marijuana Product Manufacturer,3,2019,,NOM,37.820968,-106.0112889,POINT (-106.0112889 37.820968)
1683,STRYKER INDUSTRY LLC,PARAGON,404R-00324,12011 County Road 45,Center,81125,Saguache,MED Licensed Retail Marijuana Product Manufacturer,3,2019,,,,,
1728,1-11 LLC,1:11,403R-00537,54414 County Road F,Center,81125,Saguache,MED Licensed Retail Cultivator,3,2019,,NOM,37.820968,-106.0112889,POINT (-106.0112889 37.820968)
1905,DELTA 17 LLC,,403R-01034,61401 County Road B,Center,81125,Saguache,MED Licensed Retail Cultivator,3,2019,,NOM,37.76423583,-105.8844268,POINT (-105.8844268 37.76423583)
1986,GOLDEN LEAF MIP LLC,GOLDEN LEAF,403R-01072,61995 County Road G,Center,81125,Saguache,MED Licensed Retail Cultivator,3,2019,,,,,
2055,HIGHJINX LLC,,403R-00916,3610 County Road 58,Center,81125,Saguache,MED Licensed Retail Cultivator,3,2019,,NOM,37.79483825,-105.9469049,POINT (-105.9469049 37.79483825)
2089,JFD LLC,GREEN MIRACLE,403R-01074,61997 County Road G,Center,81125,Saguache,MED Licensed Retail Cultivator,3,2019,,,,,
2238,PM ET AL LLC,HERBOSIS,403R-00900,45735 County Road N,Center,81125,Saguache,MED Licensed Retail Cultivator,3,2019,,,,,
2336,STRYKER INDUSTRY LLC,PARAGON,403R-00904,12011 County Road 45,Center,81125,Saguache,MED Licensed Retail Cultivator,3,2019,,,,,
2043,HIGH COUNTRY FARMS AND RANCHES LLC,HIGH COUNTRY FARMS AND RANCHES LLC,403R-00825,21272 County Road P.6,Chama,81126,Costilla,MED Licensed Retail Cultivator,3,2019,,,,,
2633,CONSCIOUS CONNEXION LLC,HIGHER ELEVATION,402R-00692,152 Silver Avenue,Crestone,81131,Saguache,MED Licensed Retail Marijuana Store,3,2019,,NOM,37.9941373,-105.6987019,POINT (-105.6987019 37.9941373)
2626,COLORADOS KINDEST LLC,,402R-00786,42023 Highway 112,Del Norte,81132,Rio Grande,MED Licensed Retail Marijuana Store,3,2019,,,,,
406,SOUTHERN COLORADO CANNABIS CLUB LLC,,402-01139,29577 Highway 159,Fort Garland,81133,Costilla,MED Licensed Center,3,2019,,,,,
2699,GM INC,GREEN WORLD,402R-00249,401 4th Avenue,Fort Garland,81133,Costilla,MED Licensed Retail Marijuana Store,3,2019,,CENSUS,37.427483,-105.43316,POINT (-105.43316 37.427483)
2954,SOUTHERN COLORADO CANNABIS CLUB LLC,,402R-00508,29577 Highway 159,Fort Garland,81133,Costilla,MED Licensed Retail Marijuana Store,3,2019,,,,,
1840,CCOC INC,CCOC INC,403R-00951,711 CR 330,Ignacio,81137,La Plata,MED Licensed Retail Cultivator,3,2019,,TEXAS,37.0540353,-107.5226358,POINT (-107.5226358 37.0540353)
1880,CREATIVE MOUNTAIN CONSULTANTS INC,OXFORD GARDENS CANNABIS,403R-01060,7305 State Highway 172,Ignacio,81137,La Plata,MED Licensed Retail Cultivator,3,2019,,CENSUS,37.172733,-107.723465,POINT (-107.723465 37.172733)
2236,PLC LTD,PLATINUM LEAF CULTIVATION,403R-01125,537 CR 327,Ignacio,81137,La Plata,MED Licensed Retail Cultivator,3,2019,,CENSUS,37.02075,-107.54687,POINT (-107.54687 37.02075)
13,1-11 LLC,1:11,402-01197,17034 Highway 17,Moffat,81143,Saguache,MED Licensed Center,3,2019,,,,,
816,LASTRIP LLC,,403-01896,60810 County Road AA,Moffat,81143,Saguache,MED Licensed Cultivator,3,2019,,TEXAS,38.10012082,-105.8891624,POINT (-105.8891624 38.10012082)
1259,LASTRIP LLC,,404-00605,60810 County Road AA,Moffat,81143,Saguache,MED Licensed Infused Product Manufacturer,3,2019,,TEXAS,38.10012082,-105.8891624,POINT (-105.8891624 38.10012082)
1386,POR LA NOCHE LLC,GREENGROWS,407R-00010,215 Lincoln Avenue,Moffat,81143,Saguache,MED Licensed Retail Operator,3,2019,,CENSUS,37.993397,-105.9048,POINT (-105.9048 37.993397)
1453,APROPOS ENTERPRISE LLC,,404R-00427,711 Mayor Patricia Reigel Boulevard,Moffat,81143,Saguache,MED Licensed Retail Marijuana Product Manufacturer,3,2019,,,,,
1454,APROPOS ENTERPRISE LLC,,404R-00428,709 Mayor Patricia Reigal Boulevard,Moffat,81143,Saguache,MED Licensed Retail Marijuana Product Manufacturer,3,2019,,,,,
1527,EVERGREEN NATURALS LLC,,404R-00278,58301 County Road Z,Moffat,81143,Saguache,MED Licensed Retail Marijuana Product Manufacturer,3,2019,,TEXAS,38.08565534,-105.9329472,POINT (-105.9329472 38.08565534)
1528,EXPANDING EARTH LLC,,404R-00283,59568 County Road T,Moffat,81143,Saguache,MED Licensed Retail Marijuana Product Manufacturer,3,2019,,,,,
1545,GREEN LIFE INFUSIONS LLC,,404R-00418,880 North Riegel Court,Moffat,81143,Saguache,MED Licensed Retail Marijuana Product Manufacturer,3,2019,,,,,
1546,GREEN PARADOX LLC,,404R-00430,20520 County Road 59,Moffat,81143,Saguache,MED Licensed Retail Marijuana Product Manufacturer,3,2019,,CENSUS,38.0456,-105.92252,POINT (-105.92252 38.0456)
1570,J & J LLC,,404R-00420,706 Mayor Patricia Reigel Boulevard,Moffat,81143,Saguache,MED Licensed Retail Marijuana Product Manufacturer,3,2019,,,,,
1590,LASTRIP LLC,,404R-00353,60810 County Road AA,Moffat,81143,Saguache,MED Licensed Retail Marijuana Product Manufacturer,3,2019,,TEXAS,38.10012082,-105.8891624,POINT (-105.8891624 38.10012082)
1602,M&L LTD,,404R-00429,714 Mayor Patricia Reigel Boulevard,Moffat,81143,Saguache,MED Licensed Retail Marijuana Product Manufacturer,3,2019,,,,,
1673,SOUTH PLATTE DISTRIBUTORS LLC,,404R-00425,712 Mayor Patricia Reigel Boulevard,Moffat,81143,Saguache,MED Licensed Retail Marijuana Product Manufacturer,3,2019,,,,,
1696,TEXCO PRODUCTS LLC,,404R-00417,800 South Riegel Court,Moffat,81143,Saguache,MED Licensed Retail Marijuana Product Manufacturer,3,2019,,,,,
1781,APROPOS ENTERPRISE LLC,,403R-01126,711 Mayor Patricia Reigel Boulevard,Moffat,81143,Saguache,MED Licensed Retail Cultivator,3,2019,,,,,
1782,APROPOS ENTERPRISE LLC,,403R-01127,709 Mayor Patricia Reigal Boulevard,Moffat,81143,Saguache,MED Licensed Retail Cultivator,3,2019,,,,,
1809,BLOOMING BUDZ LLC,,403R-00946,60396 County Road Q,Moffat,81143,Saguache,MED Licensed Retail Cultivator,3,2019,,,,,
1832,CANNASPIRE LTD,MGP 1111,403R-00720,60063 County Road GG,Moffat,81143,Saguache,MED Licensed Retail Cultivator,3,2019,,,,,
1914,DIAMOND STAR LLC,,403R-01102,860 North Riegel Court,Moffat,81143,Saguache,MED Licensed Retail Cultivator,3,2019,,,,,
1950,EVERGREEN NATURALS LLC,,403R-00821,58301 County Road Z,Moffat,81143,Saguache,MED Licensed Retail Cultivator,3,2019,,TEXAS,38.08565534,-105.9329472,POINT (-105.9329472 38.08565534)
1951,EVERGREEN NATURALS LLC,,403R-00822,58239 County Road Z,Moffat,81143,Saguache,MED Licensed Retail Cultivator,3,2019,,,,,
1953,EXPANDING EARTH LLC,,403R-00826,59568 County Road T,Moffat,81143,Saguache,MED Licensed Retail Cultivator,3,2019,,,,,
1988,GPSR LLC,GPSR LLC,403R-01113,707 Mayor Patricia Reigel Boulevard,Moffat,81143,Saguache,MED Licensed Retail Cultivator,3,2019,,,,,
1996,GREEN LIFE INFUSIONS LLC,,403R-01116,880 North Riegel Court,Moffat,81143,Saguache,MED Licensed Retail Cultivator,3,2019,,,,,
2002,GREEN PARADOX LLC,,403R-01130,20520 County Road 59,Moffat,81143,Saguache,MED Licensed Retail Cultivator,3,2019,,,,,
2007,GREENFIELD FARMS LLC,,403R-00850,56575 County Road AA,Moffat,81143,Saguache,MED Licensed Retail Cultivator,3,2019,,,,,
2029,HEAVY HEADZ LLC,HEAVY HEADZ,403R-00861,1107.5 East 11th Street,Moffat,81143,Saguache,MED Licensed Retail Cultivator,3,2019,,,,,
2067,IKAR LLC,,403R-00965,14003 North Highway 17,Moffat,81143,Saguache,MED Licensed Retail Cultivator,3,2019,,,,,
2077,J & J LLC,,403R-01119,706 Mayor Patricia Reigel Boulevard,Moffat,81143,Saguache,MED Licensed Retail Cultivator,3,2019,,,,,
2126,LASTRIP LLC,,403R-00973,60810 County Road AA,Moffat,81143,Saguache,MED Licensed Retail Cultivator,3,2019,,TEXAS,38.10012082,-105.8891624,POINT (-105.8891624 38.10012082)
2147,M&L LTD,,403R-01129,714 Mayor Patricia Reigel Boulevard,Moffat,81143,Saguache,MED Licensed Retail Cultivator,3,2019,,,,,
2219,OTTOCANNA LLC,,403R-01057,55252 Tava Road,Moffat,81143,Saguache,MED Licensed Retail Cultivator,3,2019,,,,,
2251,PURPLE MOUNTAIN FARM INC,,403R-01071,59630 County Road T,Moffat,81143,Saguache,MED Licensed Retail Cultivator,3,2019,,,,,
2288,SACRED VALLEY MEDICINE LLC,,403R-00440,61185 County Road T,Moffat,81143,Saguache,MED Licensed Retail Cultivator,3,2019,,TEXAS,37.99265244,-105.8905929,POINT (-105.8905929 37.99265244)
2311,SLV FARM AND GARDEN LLC,ROYAL HIGHNESS BOTANICALS,403R-00848,27425 County Road 61,Moffat,81143,Saguache,MED Licensed Retail Cultivator,3,2019,,CENSUS,38.152004,-105.88277,POINT (-105.88277 38.152004)
2320,SOUTH PLATTE DISTRIBUTORS LLC,,403R-01120,712 Mayor Patricia Reigel Boulevard,Moffat,81143,Saguache,MED Licensed Retail Cultivator,3,2019,,,,,
2323,SOUTHERN COLORADO THERAPEUTICS INC,HIGHLAND HERB,403R-00745,18850 CR 65,Moffat,81143,Saguache,MED Licensed Retail Cultivator,3,2019,,CENSUS,38.026127,-105.81271,POINT (-105.81271 38.026127)
2325,SOUTHWESTERN SOLUTIONS LLC,,403R-01061,54094 County Road T,Moffat,81143,Saguache,MED Licensed Retail Cultivator,3,2019,,,,,
